gene	chr	strand	is_gxe	is_bg	n_small_indel	n_large_indel	n_SNP	n_sv_total	has_any_sv
Zm00001eb328310	chr7	-	True	False	15	0	48	63	True
Zm00001eb328320	chr7	+	False	True	0	0	0	0	False
Zm00001eb328330	chr7	-	False	True	1	2	19	22	True
Zm00001eb328480	chr7	-	False	True	1	1	11	13	True
Zm00001eb328500	chr7	+	False	True	3	1	20	24	True
Zm00001eb328520	chr7	-	False	True	5	0	8	13	True
Zm00001eb328530	chr7	+	False	True	9	1	43	53	True
Zm00001eb328540	chr7	-	False	True	6	0	20	26	True
Zm00001eb328560	chr7	-	True	False	7	0	8	15	True
Zm00001eb328680	chr7	+	False	True	0	1	1	2	True
Zm00001eb328690	chr7	+	False	True	0	0	0	0	False
Zm00001eb328740	chr7	+	False	True	8	0	33	41	True
Zm00001eb328760	chr7	+	False	True	5	0	11	16	True
Zm00001eb328850	chr7	-	False	True	4	0	10	14	True
Zm00001eb328920	chr7	-	False	True	3	0	48	51	True
Zm00001eb328950	chr7	+	False	True	6	0	21	27	True
Zm00001eb328990	chr7	-	False	True	7	0	5	12	True
Zm00001eb329030	chr7	+	False	True	1	0	0	1	True
Zm00001eb329040	chr7	-	False	True	14	0	48	62	True
Zm00001eb329070	chr7	-	False	True	16	1	31	48	True
Zm00001eb329090	chr7	+	False	True	7	0	34	41	True
Zm00001eb329130	chr7	+	False	True	1	0	18	19	True
Zm00001eb329150	chr7	-	False	True	1	2	13	16	True
Zm00001eb329160	chr7	-	False	True	7	1	9	17	True
Zm00001eb329220	chr7	+	False	True	4	0	8	12	True
Zm00001eb329230	chr7	-	False	True	0	0	3	3	True
Zm00001eb329240	chr7	+	False	True	0	0	4	4	True
Zm00001eb329250	chr7	-	False	True	1	2	12	15	True
Zm00001eb329270	chr7	+	False	True	1	1	3	5	True
Zm00001eb329280	chr7	-	False	True	8	1	12	21	True
Zm00001eb329360	chr7	-	False	True	4	1	5	10	True
Zm00001eb329390	chr7	-	False	True	0	0	0	0	False
Zm00001eb329410	chr7	+	False	True	4	1	20	25	True
Zm00001eb329420	chr7	-	False	True	5	3	9	17	True
Zm00001eb329440	chr7	-	False	True	0	0	0	0	False
Zm00001eb329450	chr7	+	False	True	3	0	11	14	True
Zm00001eb329490	chr7	-	False	True	14	0	42	56	True
Zm00001eb329510	chr7	-	False	True	7	0	19	26	True
Zm00001eb329520	chr7	+	False	True	6	0	9	15	True
Zm00001eb330600	chr7	-	False	True	3	0	8	11	True
Zm00001eb330610	chr7	-	False	True	14	2	18	34	True
Zm00001eb330650	chr7	+	False	True	4	1	11	16	True
Zm00001eb330690	chr7	-	False	True	18	0	15	33	True
Zm00001eb330720	chr7	-	False	True	1	0	0	1	True
Zm00001eb330730	chr7	-	False	True	13	0	16	29	True
Zm00001eb330740	chr7	+	False	True	1	1	11	13	True
Zm00001eb330760	chr7	-	False	True	1	0	3	4	True
Zm00001eb330910	chr7	+	False	True	12	0	23	35	True
Zm00001eb331000	chr7	-	False	True	2	0	0	2	True
Zm00001eb331010	chr7	-	False	True	13	0	17	30	True
Zm00001eb331030	chr7	-	False	True	2	2	26	30	True
Zm00001eb331090	chr7	-	False	True	7	0	10	17	True
Zm00001eb331120	chr7	-	False	True	1	0	10	11	True
Zm00001eb331130	chr7	+	False	True	1	1	13	15	True
Zm00001eb331140	chr7	+	False	True	8	1	26	35	True
Zm00001eb331160	chr7	+	False	True	8	0	30	38	True
Zm00001eb331170	chr7	-	False	True	17	0	38	55	True
Zm00001eb331180	chr7	-	False	True	8	2	15	25	True
Zm00001eb331210	chr7	+	False	True	2	0	7	9	True
Zm00001eb331220	chr7	-	False	True	8	1	19	28	True
Zm00001eb331260	chr7	+	False	True	0	0	0	0	False
Zm00001eb331270	chr7	-	False	True	1	0	21	22	True
Zm00001eb331300	chr7	-	False	True	3	3	3	9	True
Zm00001eb331330	chr7	-	False	True	4	1	5	10	True
Zm00001eb331340	chr7	-	False	True	1	0	3	4	True
Zm00001eb331360	chr7	+	False	True	3	0	7	10	True
Zm00001eb331450	chr7	+	False	True	10	0	11	21	True
Zm00001eb331470	chr7	-	False	True	5	0	17	22	True
Zm00001eb331520	chr7	+	False	True	0	0	0	0	False
Zm00001eb331540	chr7	+	False	True	7	2	28	37	True
Zm00001eb331570	chr7	+	False	True	0	0	1	1	True
Zm00001eb331580	chr7	-	False	True	1	0	4	5	True
Zm00001eb331700	chr7	-	False	True	9	0	32	41	True
Zm00001eb331750	chr7	+	False	True	2	0	10	12	True
Zm00001eb331760	chr7	+	False	True	6	0	12	18	True
Zm00001eb331770	chr7	-	False	True	7	1	44	52	True
Zm00001eb331890	chr7	-	False	True	1	0	10	11	True
Zm00001eb331900	chr7	+	False	True	3	0	8	11	True
Zm00001eb331920	chr7	+	False	True	4	1	21	26	True
Zm00001eb331940	chr7	+	False	True	1	0	6	7	True
Zm00001eb331960	chr7	-	False	True	0	0	5	5	True
Zm00001eb332030	chr7	+	False	True	0	0	0	0	False
Zm00001eb332040	chr7	-	False	True	0	0	0	0	False
Zm00001eb332210	chr8	+	False	True	11	2	10	23	True
Zm00001eb332290	chr8	+	True	False	5	0	13	18	True
Zm00001eb332300	chr8	-	False	True	3	1	12	16	True
Zm00001eb332340	chr8	+	False	True	4	1	17	22	True
Zm00001eb332360	chr8	-	False	True	11	1	11	23	True
Zm00001eb332380	chr8	-	False	True	6	0	19	25	True
Zm00001eb332400	chr8	+	False	True	10	0	14	24	True
Zm00001eb332500	chr8	+	False	True	0	0	0	0	False
Zm00001eb332510	chr8	-	False	True	4	0	24	28	True
Zm00001eb332530	chr8	+	False	True	5	0	38	43	True
Zm00001eb332560	chr8	+	False	True	10	0	18	28	True
Zm00001eb332580	chr8	-	False	True	3	0	5	8	True
Zm00001eb332610	chr8	-	False	True	6	1	25	32	True
Zm00001eb332630	chr8	+	False	True	5	0	22	27	True
Zm00001eb332640	chr8	-	False	True	9	0	38	47	True
Zm00001eb332650	chr8	+	False	True	2	0	28	30	True
Zm00001eb332660	chr8	+	False	True	2	2	25	29	True
Zm00001eb332690	chr8	+	False	True	12	0	56	68	True
Zm00001eb332700	chr8	-	False	True	6	0	9	15	True
Zm00001eb332790	chr8	+	False	True	0	0	0	0	False
Zm00001eb332810	chr8	+	False	True	7	1	35	43	True
Zm00001eb332820	chr8	-	False	True	0	0	2	2	True
Zm00001eb332830	chr8	+	False	True	13	0	30	43	True
Zm00001eb332890	chr8	+	False	True	1	0	9	10	True
Zm00001eb332910	chr8	+	False	True	4	0	14	18	True
Zm00001eb332940	chr8	-	False	True	0	0	0	0	False
Zm00001eb332960	chr8	-	False	True	0	0	7	7	True
Zm00001eb333010	chr8	+	False	True	5	1	9	15	True
Zm00001eb333020	chr8	+	False	True	8	1	37	46	True
Zm00001eb333030	chr8	+	False	True	3	1	13	17	True
Zm00001eb333100	chr8	+	False	True	2	1	9	12	True
Zm00001eb333130	chr8	+	False	True	0	0	1	1	True
Zm00001eb333140	chr8	+	False	True	3	0	10	13	True
Zm00001eb333150	chr8	-	False	True	6	1	38	45	True
Zm00001eb333160	chr8	-	False	True	11	0	46	57	True
Zm00001eb333190	chr8	+	False	True	1	0	3	4	True
Zm00001eb333210	chr8	-	False	True	0	0	9	9	True
Zm00001eb333230	chr8	+	False	True	5	1	21	27	True
Zm00001eb333260	chr8	-	False	True	4	0	4	8	True
Zm00001eb333270	chr8	-	False	True	8	0	41	49	True
Zm00001eb333280	chr8	+	False	True	5	2	67	74	True
Zm00001eb333340	chr8	+	False	True	0	0	4	4	True
Zm00001eb333350	chr8	-	False	True	8	1	11	20	True
Zm00001eb333360	chr8	+	False	True	0	1	3	4	True
Zm00001eb333380	chr8	-	False	True	9	1	15	25	True
Zm00001eb333400	chr8	-	False	True	7	3	33	43	True
Zm00001eb333410	chr8	-	False	True	3	1	8	12	True
Zm00001eb333440	chr8	+	False	True	0	1	0	1	True
Zm00001eb333460	chr8	+	False	True	5	0	11	16	True
Zm00001eb333470	chr8	+	False	True	1	0	0	1	True
Zm00001eb333500	chr8	+	False	True	4	1	5	10	True
Zm00001eb333520	chr8	+	False	True	4	0	36	40	True
Zm00001eb333540	chr8	-	False	True	0	0	0	0	False
Zm00001eb333570	chr8	+	False	True	11	0	16	27	True
Zm00001eb333590	chr8	+	False	True	0	0	4	4	True
Zm00001eb333640	chr8	+	False	True	11	1	40	52	True
Zm00001eb333730	chr8	+	False	True	0	0	0	0	False
Zm00001eb333750	chr8	-	False	True	15	1	32	48	True
Zm00001eb333760	chr8	-	False	True	9	1	18	28	True
Zm00001eb333790	chr8	-	False	True	0	1	1	2	True
Zm00001eb333800	chr8	-	False	True	1	0	11	12	True
Zm00001eb333810	chr8	-	False	True	1	1	9	11	True
Zm00001eb333940	chr8	+	False	True	2	0	5	7	True
Zm00001eb333950	chr8	-	False	True	0	0	0	0	False
Zm00001eb333970	chr8	+	False	True	2	0	5	7	True
Zm00001eb333980	chr8	+	False	True	6	0	14	20	True
Zm00001eb333990	chr8	+	False	True	4	0	18	22	True
Zm00001eb334030	chr8	+	False	True	2	0	0	2	True
Zm00001eb334050	chr8	+	False	True	1	0	12	13	True
Zm00001eb334060	chr8	+	False	True	9	2	29	40	True
Zm00001eb334070	chr8	+	False	True	3	2	19	24	True
Zm00001eb334110	chr8	+	False	True	4	0	9	13	True
Zm00001eb334120	chr8	-	False	True	9	2	28	39	True
Zm00001eb334130	chr8	+	False	True	4	0	11	15	True
Zm00001eb334140	chr8	+	False	True	1	0	2	3	True
Zm00001eb334200	chr8	-	False	True	0	0	3	3	True
Zm00001eb334210	chr8	-	False	True	10	0	45	55	True
Zm00001eb334220	chr8	+	False	True	0	1	6	7	True
Zm00001eb334230	chr8	-	False	True	5	1	24	30	True
Zm00001eb334260	chr8	+	False	True	0	0	1	1	True
Zm00001eb334270	chr8	-	False	True	4	2	7	13	True
Zm00001eb334280	chr8	-	False	True	2	0	5	7	True
Zm00001eb334330	chr8	-	False	True	0	1	6	7	True
Zm00001eb334360	chr8	-	False	True	2	0	5	7	True
Zm00001eb334370	chr8	+	False	True	8	0	24	32	True
Zm00001eb334380	chr8	+	False	True	1	0	14	15	True
Zm00001eb334390	chr8	-	False	True	1	0	2	3	True
Zm00001eb334400	chr8	-	False	True	7	1	59	67	True
Zm00001eb334410	chr8	-	False	True	7	1	37	45	True
Zm00001eb334430	chr8	+	False	True	7	1	36	44	True
Zm00001eb334480	chr8	-	False	True	0	0	0	0	False
Zm00001eb334490	chr8	+	False	True	0	0	4	4	True
Zm00001eb334540	chr8	-	False	True	10	0	19	29	True
Zm00001eb334600	chr8	-	False	True	2	0	4	6	True
Zm00001eb334630	chr8	-	False	True	0	0	0	0	False
Zm00001eb334740	chr8	-	False	True	9	3	25	37	True
Zm00001eb334750	chr8	+	False	True	4	0	7	11	True
Zm00001eb334790	chr8	-	False	True	5	3	25	33	True
Zm00001eb334800	chr8	-	False	True	3	0	5	8	True
Zm00001eb334810	chr8	-	False	True	4	1	10	15	True
Zm00001eb334820	chr8	-	False	True	1	0	6	7	True
Zm00001eb334840	chr8	+	False	True	0	1	0	1	True
Zm00001eb334850	chr8	-	False	True	3	0	0	3	True
Zm00001eb334920	chr8	+	False	True	1	0	4	5	True
Zm00001eb334950	chr8	-	False	True	6	1	16	23	True
Zm00001eb334960	chr8	+	False	True	3	1	11	15	True
Zm00001eb335020	chr8	+	False	True	3	0	20	23	True
Zm00001eb335030	chr8	+	False	True	4	1	32	37	True
Zm00001eb335060	chr8	-	False	True	9	0	93	102	True
Zm00001eb335070	chr8	+	False	True	4	1	37	42	True
Zm00001eb335080	chr8	-	False	True	8	1	29	38	True
Zm00001eb335090	chr8	-	False	True	6	0	25	31	True
Zm00001eb335330	chr8	+	False	True	8	1	32	41	True
Zm00001eb335340	chr8	+	False	True	19	1	43	63	True
Zm00001eb335350	chr8	+	False	True	6	1	23	30	True
Zm00001eb335380	chr8	+	False	True	11	1	80	92	True
Zm00001eb335390	chr8	+	False	True	6	1	20	27	True
Zm00001eb335470	chr8	-	False	True	3	1	4	8	True
Zm00001eb335570	chr8	-	False	True	4	0	25	29	True
Zm00001eb335590	chr8	-	False	True	6	0	11	17	True
Zm00001eb335600	chr8	+	False	True	10	1	32	43	True
Zm00001eb335640	chr8	-	False	True	4	2	8	14	True
Zm00001eb335650	chr8	-	False	True	2	2	9	13	True
Zm00001eb335670	chr8	+	False	True	4	1	11	16	True
Zm00001eb335680	chr8	-	False	True	3	1	18	22	True
Zm00001eb335690	chr8	-	False	True	2	0	2	4	True
Zm00001eb335710	chr8	+	False	True	0	2	0	2	True
Zm00001eb335740	chr8	+	False	True	0	0	1	1	True
Zm00001eb335790	chr8	-	False	True	2	0	0	2	True
Zm00001eb335800	chr8	-	False	True	1	0	8	9	True
Zm00001eb335810	chr8	-	False	True	1	0	2	3	True
Zm00001eb335820	chr8	+	False	True	6	0	26	32	True
Zm00001eb335830	chr8	-	False	True	2	0	1	3	True
Zm00001eb335860	chr8	-	False	True	2	0	2	4	True
Zm00001eb335870	chr8	-	False	True	1	0	0	1	True
Zm00001eb335880	chr8	-	False	True	14	2	35	51	True
Zm00001eb335890	chr8	-	False	True	2	0	8	10	True
Zm00001eb335900	chr8	-	False	True	12	2	37	51	True
Zm00001eb336030	chr8	-	False	True	5	2	25	32	True
Zm00001eb336070	chr8	+	False	True	6	0	42	48	True
Zm00001eb336090	chr8	+	False	True	5	1	20	26	True
Zm00001eb336100	chr8	-	False	True	1	0	4	5	True
Zm00001eb336120	chr8	-	False	True	16	3	29	48	True
Zm00001eb336130	chr8	-	False	True	4	1	26	31	True
Zm00001eb336160	chr8	-	False	True	0	1	1	2	True
Zm00001eb336170	chr8	-	False	True	11	1	28	40	True
Zm00001eb336190	chr8	-	False	True	1	0	0	1	True
Zm00001eb336210	chr8	+	False	True	0	0	0	0	False
Zm00001eb336220	chr8	+	False	True	0	0	2	2	True
Zm00001eb336270	chr8	+	False	True	12	0	13	25	True
Zm00001eb336280	chr8	-	False	True	4	0	12	16	True
Zm00001eb336310	chr8	+	False	True	0	0	15	15	True
Zm00001eb336410	chr8	-	False	True	10	1	26	37	True
Zm00001eb336470	chr8	+	False	True	1	0	1	2	True
Zm00001eb336530	chr8	-	False	True	1	0	0	1	True
Zm00001eb336580	chr8	+	False	True	19	1	27	47	True
Zm00001eb336670	chr8	+	False	True	6	0	20	26	True
Zm00001eb336690	chr8	+	False	True	4	0	6	10	True
Zm00001eb336700	chr8	-	False	True	2	0	3	5	True
Zm00001eb336870	chr8	-	False	True	4	3	14	21	True
Zm00001eb336890	chr8	+	False	True	4	1	16	21	True
Zm00001eb336900	chr8	-	False	True	6	1	11	18	True
Zm00001eb336920	chr8	+	False	True	1	1	6	8	True
Zm00001eb336950	chr8	-	False	True	0	1	1	2	True
Zm00001eb336960	chr8	-	False	True	9	2	13	24	True
Zm00001eb337010	chr8	-	False	True	0	0	15	15	True
Zm00001eb337020	chr8	+	False	True	3	0	9	12	True
Zm00001eb337030	chr8	+	False	True	4	1	6	11	True
Zm00001eb337040	chr8	+	False	True	1	0	0	1	True
Zm00001eb337050	chr8	+	False	True	2	0	3	5	True
Zm00001eb337110	chr8	-	False	True	17	2	27	46	True
Zm00001eb337250	chr8	+	False	True	14	0	20	34	True
Zm00001eb337340	chr8	+	False	True	14	1	16	31	True
Zm00001eb337410	chr8	+	False	True	8	0	7	15	True
Zm00001eb337510	chr8	+	False	True	1	0	2	3	True
Zm00001eb337520	chr8	-	False	True	0	0	0	0	False
Zm00001eb337550	chr8	-	False	True	2	0	6	8	True
Zm00001eb337610	chr8	+	False	True	3	0	1	4	True
Zm00001eb337700	chr8	-	False	True	5	1	7	13	True
Zm00001eb337720	chr8	-	False	True	15	0	27	42	True
Zm00001eb337800	chr8	+	False	True	3	0	5	8	True
Zm00001eb337810	chr8	-	False	True	4	2	23	29	True
Zm00001eb337820	chr8	+	False	True	6	0	34	40	True
Zm00001eb337830	chr8	-	False	True	9	0	11	20	True
Zm00001eb337840	chr8	+	False	True	5	1	12	18	True
Zm00001eb337890	chr8	+	False	True	3	1	32	36	True
Zm00001eb337930	chr8	-	False	True	4	1	13	18	True
Zm00001eb337940	chr8	+	False	True	7	0	40	47	True
Zm00001eb337970	chr8	-	False	True	17	1	17	35	True
Zm00001eb337980	chr8	-	False	True	1	0	15	16	True
Zm00001eb337990	chr8	+	False	True	2	0	15	17	True
Zm00001eb338010	chr8	+	False	True	0	0	1	1	True
Zm00001eb338070	chr8	+	False	True	0	0	0	0	False
Zm00001eb338160	chr8	-	False	True	8	1	13	22	True
Zm00001eb338170	chr8	-	False	True	3	0	28	31	True
Zm00001eb338190	chr8	-	False	True	0	0	1	1	True
Zm00001eb338300	chr8	+	False	True	1	0	2	3	True
Zm00001eb338310	chr8	-	False	True	3	1	10	14	True
Zm00001eb338380	chr8	-	False	True	3	0	5	8	True
Zm00001eb338420	chr8	-	False	True	3	2	13	18	True
Zm00001eb338510	chr8	+	False	True	7	0	9	16	True
Zm00001eb338570	chr8	+	False	True	2	1	1	4	True
Zm00001eb338610	chr8	+	False	True	9	0	12	21	True
Zm00001eb338620	chr8	+	False	True	0	0	8	8	True
Zm00001eb338660	chr8	-	True	False	4	1	15	20	True
Zm00001eb338670	chr8	-	False	True	5	0	11	16	True
Zm00001eb338680	chr8	+	False	True	1	0	6	7	True
Zm00001eb338770	chr8	-	False	True	1	1	1	3	True
Zm00001eb338800	chr8	-	False	True	6	1	20	27	True
Zm00001eb338860	chr8	+	False	True	6	0	28	34	True
Zm00001eb338880	chr8	+	False	True	0	0	4	4	True
Zm00001eb338890	chr8	+	False	True	1	0	17	18	True
Zm00001eb338960	chr8	-	False	True	0	0	0	0	False
Zm00001eb339090	chr8	+	False	True	0	0	1	1	True
Zm00001eb339100	chr8	+	False	True	10	1	9	20	True
Zm00001eb339110	chr8	+	False	True	2	0	8	10	True
Zm00001eb339120	chr8	+	False	True	1	1	12	14	True
Zm00001eb339150	chr8	+	False	True	1	0	11	12	True
Zm00001eb339190	chr8	-	False	True	0	0	8	8	True
Zm00001eb339200	chr8	-	False	True	3	0	6	9	True
Zm00001eb339230	chr8	-	False	True	1	1	0	2	True
Zm00001eb339240	chr8	+	False	True	1	0	0	1	True
Zm00001eb339260	chr8	+	False	True	1	1	3	5	True
Zm00001eb339290	chr8	+	False	True	1	0	10	11	True
Zm00001eb339310	chr8	+	False	True	0	0	1	1	True
Zm00001eb339340	chr8	-	False	True	0	1	4	5	True
Zm00001eb339360	chr8	-	False	True	0	0	0	0	False
Zm00001eb339410	chr8	-	False	True	1	0	0	1	True
Zm00001eb339420	chr8	-	False	True	10	0	13	23	True
Zm00001eb339450	chr8	-	False	True	3	0	8	11	True
Zm00001eb339460	chr8	+	False	True	3	0	12	15	True
Zm00001eb339480	chr8	+	False	True	0	0	1	1	True
Zm00001eb339500	chr8	+	False	True	1	0	10	11	True
Zm00001eb339710	chr8	+	False	True	0	0	2	2	True
Zm00001eb339870	chr8	+	False	True	1	0	6	7	True
Zm00001eb339970	chr8	+	False	True	0	0	1	1	True
Zm00001eb340160	chr8	+	False	True	1	0	5	6	True
Zm00001eb340270	chr8	+	False	True	2	0	6	8	True
Zm00001eb340280	chr8	-	False	True	5	0	17	22	True
Zm00001eb340350	chr8	+	False	True	3	0	12	15	True
Zm00001eb340370	chr8	+	False	True	1	1	1	3	True
Zm00001eb340400	chr8	+	False	True	6	0	10	16	True
Zm00001eb340410	chr8	-	False	True	4	2	13	19	True
Zm00001eb340450	chr8	+	False	True	0	0	0	0	False
Zm00001eb340490	chr8	+	False	True	0	0	2	2	True
Zm00001eb340570	chr8	-	False	True	0	0	3	3	True
Zm00001eb340580	chr8	+	False	True	0	0	4	4	True
Zm00001eb340590	chr8	-	False	True	5	2	6	13	True
Zm00001eb340650	chr8	-	False	True	6	1	48	55	True
Zm00001eb340670	chr8	+	False	True	1	0	1	2	True
Zm00001eb340690	chr8	-	False	True	2	0	32	34	True
Zm00001eb340720	chr8	-	False	True	2	0	8	10	True
Zm00001eb340750	chr8	-	False	True	5	0	33	38	True
Zm00001eb340760	chr8	+	False	True	5	0	24	29	True
Zm00001eb340900	chr8	-	False	True	0	0	1	1	True
Zm00001eb340940	chr8	+	False	True	0	0	1	1	True
Zm00001eb341180	chr8	-	False	True	0	0	1	1	True
Zm00001eb341220	chr8	-	False	True	0	0	0	0	False
Zm00001eb341650	chr8	+	False	True	1	0	14	15	True
Zm00001eb341670	chr8	+	False	True	2	0	20	22	True
Zm00001eb341680	chr8	-	False	True	0	1	3	4	True
Zm00001eb341740	chr8	-	False	True	7	0	27	34	True
Zm00001eb341790	chr8	-	False	True	2	0	21	23	True
Zm00001eb341830	chr8	+	False	True	0	0	5	5	True
Zm00001eb341840	chr8	+	False	True	1	0	1	2	True
Zm00001eb341960	chr8	-	False	True	0	0	5	5	True
Zm00001eb341970	chr8	+	False	True	0	0	3	3	True
Zm00001eb342010	chr8	+	False	True	0	0	4	4	True
Zm00001eb342040	chr8	-	False	True	1	0	0	1	True
Zm00001eb342190	chr8	-	False	True	0	0	3	3	True
Zm00001eb342320	chr8	+	False	True	0	0	1	1	True
Zm00001eb342330	chr8	+	False	True	1	0	13	14	True
Zm00001eb342350	chr8	+	False	True	0	0	36	36	True
Zm00001eb342360	chr8	+	False	True	2	0	5	7	True
Zm00001eb342370	chr8	-	False	True	8	1	24	33	True
Zm00001eb342390	chr8	+	False	True	8	0	12	20	True
Zm00001eb342400	chr8	-	False	True	1	0	10	11	True
Zm00001eb342490	chr8	+	False	True	0	0	7	7	True
Zm00001eb342500	chr8	-	False	True	17	1	11	29	True
Zm00001eb342660	chr8	+	False	True	0	0	0	0	False
Zm00001eb342970	chr8	+	False	True	7	0	10	17	True
Zm00001eb342980	chr8	-	False	True	0	0	1	1	True
Zm00001eb343100	chr8	-	False	True	6	0	10	16	True
Zm00001eb343110	chr8	-	False	True	14	2	57	73	True
Zm00001eb343120	chr8	+	False	True	4	0	5	9	True
Zm00001eb343490	chr8	+	False	True	0	0	0	0	False
Zm00001eb343520	chr8	-	False	True	0	0	0	0	False
Zm00001eb343530	chr8	-	False	True	8	1	23	32	True
Zm00001eb343570	chr8	+	False	True	9	2	38	49	True
Zm00001eb343580	chr8	-	False	True	2	1	4	7	True
Zm00001eb343590	chr8	+	False	True	0	0	2	2	True
Zm00001eb343610	chr8	-	False	True	1	0	3	4	True
Zm00001eb343620	chr8	+	False	True	1	0	0	1	True
Zm00001eb343630	chr8	-	True	False	0	0	0	0	False
Zm00001eb343770	chr8	+	False	True	1	0	5	6	True
Zm00001eb343780	chr8	-	False	True	1	0	5	6	True
Zm00001eb343820	chr8	+	False	True	3	0	3	6	True
Zm00001eb343830	chr8	+	False	True	0	0	2	2	True
Zm00001eb343850	chr8	-	False	True	6	1	14	21	True
Zm00001eb343930	chr8	+	False	True	0	1	2	3	True
Zm00001eb343950	chr8	+	False	True	8	0	15	23	True
Zm00001eb343970	chr8	-	False	True	1	0	2	3	True
Zm00001eb343980	chr8	+	False	True	2	0	5	7	True
Zm00001eb344000	chr8	+	False	True	6	0	7	13	True
Zm00001eb344010	chr8	+	False	True	3	0	15	18	True
Zm00001eb344020	chr8	+	False	True	2	0	9	11	True
Zm00001eb344110	chr8	-	False	True	3	1	7	11	True
Zm00001eb344150	chr8	+	False	True	1	1	3	5	True
Zm00001eb344160	chr8	+	False	True	0	0	3	3	True
Zm00001eb344340	chr8	-	True	False	3	2	17	22	True
Zm00001eb344390	chr8	-	False	True	4	1	38	43	True
Zm00001eb344440	chr8	+	False	True	0	0	2	2	True
Zm00001eb344490	chr8	-	False	True	11	2	18	31	True
Zm00001eb344500	chr8	-	False	True	6	1	19	26	True
Zm00001eb344530	chr8	-	False	True	3	0	4	7	True
Zm00001eb344570	chr8	-	False	True	1	1	1	3	True
Zm00001eb344610	chr8	+	False	True	0	0	0	0	False
Zm00001eb344700	chr8	+	False	True	0	1	6	7	True
Zm00001eb344750	chr8	+	False	True	1	1	3	5	True
Zm00001eb344790	chr8	+	False	True	9	1	24	34	True
Zm00001eb344820	chr8	-	False	True	8	0	24	32	True
Zm00001eb344850	chr8	-	False	True	2	1	7	10	True
Zm00001eb344900	chr8	-	False	True	5	0	8	13	True
Zm00001eb344910	chr8	-	False	True	17	0	17	34	True
Zm00001eb344950	chr8	+	False	True	0	0	0	0	False
Zm00001eb344960	chr8	-	False	True	2	0	2	4	True
Zm00001eb345070	chr8	-	False	True	3	2	13	18	True
Zm00001eb345210	chr8	-	False	True	0	0	1	1	True
Zm00001eb345250	chr8	+	False	True	0	0	0	0	False
Zm00001eb345280	chr8	+	False	True	1	1	2	4	True
Zm00001eb345290	chr8	-	False	True	2	0	1	3	True
Zm00001eb345540	chr8	+	False	True	0	0	1	1	True
Zm00001eb345550	chr8	-	False	True	2	1	22	25	True
Zm00001eb345560	chr8	+	False	True	2	1	1	4	True
Zm00001eb345570	chr8	-	False	True	14	1	43	58	True
Zm00001eb345610	chr8	+	False	True	4	0	53	57	True
Zm00001eb345620	chr8	+	False	True	2	1	10	13	True
Zm00001eb345720	chr8	-	False	True	2	0	20	22	True
Zm00001eb345740	chr8	+	False	True	2	0	7	9	True
Zm00001eb345770	chr8	-	False	True	3	2	20	25	True
Zm00001eb345780	chr8	+	False	True	0	0	1	1	True
Zm00001eb345880	chr8	+	False	True	5	0	9	14	True
Zm00001eb345900	chr8	+	False	True	5	1	46	52	True
Zm00001eb345910	chr8	-	False	True	3	1	17	21	True
Zm00001eb345970	chr8	-	False	True	10	0	84	94	True
Zm00001eb346040	chr8	+	False	True	0	0	1	1	True
Zm00001eb346100	chr8	+	False	True	0	0	1	1	True
Zm00001eb346110	chr8	+	False	True	2	0	0	2	True
Zm00001eb346120	chr8	-	False	True	0	1	4	5	True
Zm00001eb346140	chr8	+	False	True	0	0	1	1	True
Zm00001eb346150	chr8	-	False	True	9	0	33	42	True
Zm00001eb346160	chr8	+	False	True	1	0	14	15	True
Zm00001eb346200	chr8	+	False	True	5	0	46	51	True
Zm00001eb346210	chr8	-	False	True	8	0	35	43	True
Zm00001eb346250	chr8	+	False	True	2	1	9	12	True
Zm00001eb346260	chr8	+	False	True	1	0	29	30	True
Zm00001eb346280	chr8	+	False	True	3	0	6	9	True
Zm00001eb346300	chr8	-	False	True	0	1	1	2	True
Zm00001eb346320	chr8	+	False	True	2	0	28	30	True
Zm00001eb346540	chr8	+	False	True	6	0	20	26	True
Zm00001eb346550	chr8	-	False	True	6	1	7	14	True
Zm00001eb346570	chr8	+	False	True	9	0	7	16	True
Zm00001eb346580	chr8	-	False	True	2	1	5	8	True
Zm00001eb346590	chr8	-	False	True	1	1	11	13	True
Zm00001eb346660	chr8	-	False	True	3	1	9	13	True
Zm00001eb346680	chr8	+	False	True	1	0	1	2	True
Zm00001eb346760	chr8	+	False	True	1	0	3	4	True
Zm00001eb346800	chr8	+	False	True	1	0	1	2	True
Zm00001eb346900	chr8	-	False	True	0	2	1	3	True
Zm00001eb346910	chr8	+	False	True	2	0	12	14	True
Zm00001eb346980	chr8	+	False	True	0	0	0	0	False
Zm00001eb347000	chr8	-	False	True	5	0	36	41	True
Zm00001eb347050	chr8	+	False	True	0	0	0	0	False
Zm00001eb347060	chr8	-	False	True	7	1	12	20	True
Zm00001eb347070	chr8	-	True	False	2	1	15	18	True
Zm00001eb347150	chr8	-	False	True	6	0	31	37	True
Zm00001eb347190	chr8	+	False	True	7	1	16	24	True
Zm00001eb347200	chr8	+	False	True	2	0	2	4	True
Zm00001eb347260	chr8	-	False	True	0	0	2	2	True
Zm00001eb347310	chr8	+	False	True	1	0	6	7	True
Zm00001eb347420	chr8	+	False	True	0	0	2	2	True
